date,count,count_positive,count_negative,quotient,count_mean_7,count_positive_mean_7,count_negative_mean_7,quotient_mean_7,incidence,hospitalizations,icu_ratio,icu_ratio_mean_7,phase
2022-11-17,8009,443,7566,0.0553127731302285,8042.85714285714,473.857142857143,7569,0.0589165186500888,211.7,8.4,0.04038950042337003,0.045343736267645776,Phase 8
2022-11-18,7563,482,7081,0.0637313235488563,8021.14285714286,476,7545.14285714286,0.0593431644938377,206.8,8.46,0.03987573410503022,0.04410575223806236,Phase 8
2022-11-19,6249,332,5917,0.0531285005600896,7954,470.571428571429,7483.42857142857,0.0591616078163727,205,8.42,0.03862128023977735,0.042748712519891284,Phase 8
2022-11-20,7573,357,7216,0.0471411593820151,7913,462.714285714286,7450.28571428571,0.0584752035529238,204.9,8.45,0.03875869173319598,0.04165643843090522,Phase 8
2022-11-21,9193,608,8585,0.0661372783639726,7915.85714285714,452.142857142857,7463.71428571429,0.0571186226561513,203.8,8.4,0.039156369833830425,0.040573670281957304,Phase 8
2022-11-22,8011,425,7586,0.0530520534265385,7855.57142857143,442.714285714286,7412.85714285714,0.0563567258906327,200.9,8.63,0.03970296611957301,0.039928483537820816,Phase 8
2022-11-23,8276,410,7866,0.0495408409859836,7839.14285714286,436.714285714286,7402.42857142857,0.0557094434522725,200.9,8.75,0.039097172323428714,0.039371673539743676,Phase 8
2022-11-24,7987,398,7589,0.0498309753349192,7836,430.285714285714,7405.71428571429,0.0549113979435572,202.6,8.86,0.037976291278577476,0.039026929376201884,Phase 8
2022-11-25,7393,432,6961,0.0584336534559719,7811.71428571429,423.142857142857,7388.57142857143,0.0541677334406203,203.8,8.97,0.03784452598344569,0.03873675678740409,Phase 8
2022-11-26,6224,315,5909,0.0506105398457584,7808.14285714286,420.714285714286,7387.42857142857,0.0538814790420257,204.3,9.18,0.0378969957081545,0.03863328756860083,Phase 8
2022-11-27,7456,339,7117,0.0454667381974249,7791.42857142857,418.142857142857,7373.28571428571,0.0536670333700037,204.8,9.23,0.03865546218487395,0.03861854049026911,Phase 8
2022-11-28,8461,597,7864,0.0705590355749911,7686.85714285714,416.571428571429,7270.28571428571,0.054192685102587,204.9,9.32,0.039509536784741145,0.038668992911827786,Phase 8
2022-11-29,7508,455,7053,0.0606020245071923,7615,420.857142857143,7194.14285714286,0.0552668605196511,208.4,9.82,0.037947848208607166,0.038418261781689805,Phase 8
2022-11-30,7719,409,7310,0.0529861381007903,7535.42857142857,420.714285714286,7114.71428571429,0.0558315007204065,213.9,10.23,0.03811782643683029,0.03827835522646146,Phase 8
2022-12-01,6842,366,6476,0.0534931306635487,7371.85714285714,416.142857142857,6955.71428571429,0.0564502063833498,217.5,10.65,0.037525527569775355,0.0382139604109183,Phase 8
2022-12-02,6379,369,6010,0.0578460573757642,7227,407.142857142857,6819.85714285714,0.0563363577062207,219.7,10.97,0.03852553436580059,0.03831124732268328,Phase 8
2022-12-03,5605,308,5297,0.0549509366636931,7138.57142857143,406.142857142857,6732.42857142857,0.0568941364818891,221.5,11.12,0.04000172793641194,0.03861192335529149,Phase 8
2022-12-04,7001,303,6698,0.0432795314955006,7073.57142857143,401,6672.57142857143,0.0566898919519338,221.7,11.13,0.04117774410045465,0.03897224934323159,Phase 8
2022-12-05,7912,568,7344,0.0717896865520728,6995.14285714286,396.857142857143,6598.28571428571,0.0567332434750643,222,11.24,0.04177973036998751,0.039296562712552496,Phase 8
2022-12-06,7165,401,6764,0.0559665038381019,6946.14285714286,389.142857142857,6557,0.0560228698352632,222.3,11.55,0.04340932464861159,0.04007677363255313,Phase 8
2022-12-07,7425,406,7019,0.0546801346801347,6904.14285714286,388.714285714286,6515.42857142857,0.0563015994537441,226.2,11.9,0.042479317587551975,0.04069984379694194,Phase 8
2022-12-08,7202,410,6792,0.0569286309358512,6955.57142857143,395,6560.57142857143,0.0567890077840991,229.8,12.16,0.041643388198891226,0.04128810960110135,Phase 8
2022-12-09,6363,390,5973,0.0612918434700613,6953.28571428571,398,6555.28571428571,0.0572391264150556,234,12.41,0.043230649754077144,0.04196026894228372,Phase 8
2022-12-10,5365,341,5024,0.0635601118359739,6919,402.714285714286,6516.28571428571,0.0582041170276464,237.1,12.85,0.042800366860287375,0.04236007450283735,Phase 8
2022-12-11,6290,301,5989,0.0478537360890302,6817.42857142857,402.428571428571,6415,0.0590293784837182,239.3,13.01,0.04318151988449928,0.0426463281862723,Phase 8
2022-12-12,8127,614,7513,0.0755506336901686,6848.14285714286,409,6439.14285714286,0.0597242213738866,239.7,13.03,0.04642065458338766,0.04330931735961518,Phase 8
2022-12-13,6972,466,6506,0.0668387837062536,6820.57142857143,418.285714285714,6402.28571428571,0.0613270777479893,247.4,13.7,0.04786658003032272,0.043946068128431055,Phase 8
2022-12-14,6875,424,6451,0.0616727272727273,6742,420.857142857143,6321.14285714286,0.0624231893884816,251,14.27,0.04648643964994368,0.04451851413734416,Phase 8
2022-12-15,6884,403,6481,0.0585415456130157,6696.57142857143,419.857142857143,6276.71428571429,0.0626973291236454,259.6,14.6,0.046924650676881556,0.04527298020562849,Phase 8
2022-12-16,6208,434,5774,0.069909793814433,6674.42857142857,426.142857142857,6248.28571428571,0.0638470923139488,265.1,14.89,0.048921803528643,0.04608600217342361,Phase 8
2022-12-17,5387,350,5037,0.0649712270280304,6677.57142857143,427.428571428571,6250.14285714286,0.0640095843227863,267.5,15.05,0.048536006330783435,0.046905379240637333,Phase 8
2022-12-18,6188,382,5806,0.061732385261797,6663,439,6224,0.0658862374305868,267.3,15.11,0.050163384262121344,0.04790278843744049,Phase 8
2022-12-19,7318,633,6685,0.0864990434544958,6547.42857142857,441.714285714286,6105.71428571429,0.0674637807645313,267.8,15.17,0.05164381153305204,0.04864895371596397,Phase 8
2022-12-20,7172,583,6589,0.0812883435582822,6576,458.428571428571,6117.57142857143,0.0697123740006952,271.5,15.48,0.05218833180608282,0.049266346826786836,Phase 8
2022-12-21,7188,548,6640,0.0762381747356706,6620.71428571429,476.142857142857,6144.57142857143,0.07191714316539,273.5,16,0.053680446537589396,0.050294062096450515,Phase 8
2022-12-22,7011,575,6436,0.0820139780345172,6638.85714285714,500.714285714286,6138.14285714286,0.0754217593389568,273.6,16.4,0.0542842169621801,0.051345428708636016,Phase 8
2022-12-23,6421,525,5896,0.0817629652702071,6669.28571428571,513.714285714286,6155.57142857143,0.0770268822962407,276.3,16.7,0.05561394289717989,0.052301448618427004,Phase 8
2022-12-24,6104,394,5710,0.0645478374836173,6771.71428571429,520,6251.71428571429,0.0767900088603856,279.1,16.86,0.05476860812950906,0.053191820303959234,Phase 8
2022-12-25,4716,282,4434,0.0597964376590331,6561.42857142857,505.714285714286,6055.71428571429,0.077073807968648,278.7,16.74,0.05580740284318472,0.05399810867268258,Phase 8
2022-12-26,5452,330,5122,0.0605282465150404,6294.85714285714,462.428571428571,5832.42857142857,0.0734613289760349,278.2,16.62,0.05772107347118346,0.054866288949558494,Phase 8
2022-12-27,5892,609,5283,0.103360488798371,6112,466.142857142857,5645.85714285714,0.0762668287210172,224.8,12.88,0.06056097667702271,0.05606238107397848,Phase 8
2022-12-28,5674,473,5201,0.0833627070849489,5895.71428571429,455.428571428571,5440.28571428571,0.0772473952023262,220.4,13.36,0.06040677670833152,0.05702328538408449,Phase 8
2022-12-29,5321,419,4902,0.0787445968802857,5654.28571428571,433.142857142857,5221.14285714286,0.0766043456291056,214.1,13.26,0.06043956043956044,0.0579026201665674,Phase 8
2022-12-30,4994,387,4607,0.0774929915899079,5450.42857142857,413.428571428571,5037,0.0758524886640631,201.9,12.99,0.06120840630472855,0.058701829224788636,Phase 8
2022-12-31,3872,263,3609,0.0679235537190083,5131.57142857143,394.714285714286,4736.85714285714,0.076918794020211,187.9,12.43,0.059880764509907064,0.05943213727913121,Phase 8
2023-01-01,3431,185,3246,0.0539201399009035,4948,380.857142857143,4567.14285714286,0.0769719367132463,184.3,12.4,0.06039060785604564,0.06008688085239706,Phase 8
2023-01-02,6111,482,5629,0.0788741613483881,5042.14285714286,402.571428571429,4639.57142857143,0.0798413372999008,182.1,12.33,0.06048772021175041,0.06048211610104948,Phase 8
2023-01-03,5519,308,5211,0.0558072114513499,4988.85714285714,359.571428571429,4629.28571428571,0.0720749097989806,218.5,15.19,0.05976507034981283,0.06036841519716235,Phase 8
2023-01-04,5577,255,5322,0.0457235072619688,4975,328.428571428571,4646.57142857143,0.0660157932519742,202.3,13.5,0.05788457412572409,0.06000810054250415,Phase 8
2023-01-05,5168,218,4950,0.0421826625386997,4953.14285714286,299.714285714286,4653.42857142857,0.0605099215505307,184.2,12.64,0.05623524361450955,0.059407483853211165,Phase 8
2023-01-06,4910,204,4706,0.0415478615071283,4941.14285714286,273.571428571429,4667.57142857143,0.055366022898115,172.3,11.97,0.05585003232062056,0.05864200185548145,Phase 8
2023-01-07,4068,156,3912,0.0383480825958702,4969.14285714286,258.285714285714,4710.85714285714,0.0519779208831647,159.7,11.24,0.05554104640027858,0.05802204212553452,Phase 8
2023-01-08,5286,163,5123,0.0308361710177828,5234.14285714286,255.142857142857,4979,0.0487458718851497,157.5,11.11,0.055885175813628826,0.057378408976617834,Phase 8
2023-01-09,6337,246,6091,0.0388196307400978,5266.42857142857,221.428571428571,5045,0.042045300420453,156.5,10.97,0.05527573292005682,0.05663383936351875,Phase 8
2023-01-10,5531,162,5369,0.0292894594105948,5268.14285714286,200.571428571429,5067.57142857143,0.0380725113214199,145.4,10.34,0.05158274909708944,0.05546493632741541,Phase 8
2023-01-11,5688,178,5510,0.0312939521800281,5284,189.571428571429,5094.42857142857,0.0358765004866443,131.7,9.59,0.04866601835017547,0.05414799978805132,Phase 8
2023-01-12,5158,122,5036,0.0236525785188057,5282.57142857143,175.857142857143,5106.71428571429,0.033290064362594,121.7,8.92,0.046635407426181726,0.0527765946182902,Phase 8
2023-01-13,4738,119,4619,0.0251160827353314,5258,163.714285714286,5094.28571428571,0.0311362277889475,111.8,8.24,0.0449796126401631,0.05122367752108199,Phase 8
2023-01-14,4205,85,4120,0.0202140309155767,5277.57142857143,153.571428571429,5124,0.0290988820615543,108.4,8.18,0.042530500810511046,0.0493650281511152,Phase 8
2023-01-15,5043,101,4942,0.0200277612532223,5242.85714285714,144.714285714286,5098.14285714286,0.0276021798365123,107.5,8.08,0.04264264264264264,0.04747323769811718,Phase 8
2023-01-16,5904,168,5736,0.0284552845528455,5181,133.571428571429,5047.42857142857,0.0257810130421595,107,8.02,0.04061237507973634,0.04537847229235711,Phase 8
2023-01-17,5160,117,5043,0.0226744186046512,5128,127.142857142857,5000.85714285714,0.024793848896813,94.6,7.15,0.037973075946151895,0.043434233270794605,Phase 8
2023-01-18,5410,110,5300,0.0203327171903882,5088.28571428571,117.428571428571,4970.85714285714,0.0230782188780953,85.7,6.67,0.0358513644607533,0.04160356842944858,Phase 8
2023-01-19,4677,98,4579,0.0209536027367971,5019.57142857143,114,4905.57142857143,0.0227111022568802,79.5,6.32,0.034733917143819466,0.039903355531968256,Phase 8
2023-01-20,4660,90,4570,0.01931330472103,5008.42857142857,109.857142857143,4898.57142857143,0.021934453350067,77.1,6.15,0.03251657296299404,0.03812292129237268,Phase 8
2023-01-21,3634,82,3552,0.0225646670335718,4926.85714285714,109.428571428571,4817.42857142857,0.0222106239851543,75.9,5.9,0.03048393242728312,0.03640198295191154,Phase 8
2023-01-22,4517,87,4430,0.019260571175559,4851.71428571429,107.428571428571,4744.28571428571,0.0221423944408457,75.6,5.87,0.02971307120085016,0.03455490131736976,Phase 8
