date,count,count_positive,count_negative,quotient,count_mean_7,count_positive_mean_7,count_negative_mean_7,quotient_mean_7,incidence,hospitalizations,icu_ratio,icu_ratio_mean_7
2021-09-27,11413,41,11372,0.00359239463769386,14163.1428571429,40.2857142857143,14122.8571428571,0.00284440499485586,64.4,2.99,0.056922832645284215,0.05778414013873541
2021-09-28,9962,41,9921,0.00411563942983337,13795.7142857143,38.8571428571429,13756.8571428571,0.00281660971316144,64.8,3.01,0.055792297979797977,0.05726108411286531
2021-09-29,10543,37,10506,0.00350943754149673,13507.2857142857,37.5714285714286,13469.7142857143,0.00278156761959154,66.5,3.13,0.05365853658536585,0.05646749750744522
2021-09-30,11589,28,11561,0.00241608421779273,13383.7142857143,35.2857142857143,13348.4285714286,0.00263646649446022,67.6,3.16,0.05374044592293375,0.05592246680725663
2021-10-01,16312,44,16268,0.00269740068661108,13214.5714285714,35.2857142857143,13179.2857142857,0.00267021253594517,68.1,3.09,0.054270356360740596,0.05556446925412129
2021-10-02,17723,42,17681,0.00236980195226542,12905.7142857143,36.5714285714286,12869.1428571429,0.00283373920743857,68.1,3.08,0.053590826795413396,0.055067742056325135
2021-10-03,9293,28,9265,0.00301302055310449,12405,37.2857142857143,12367.7142857143,0.0030057004664018,67.9,3.08,0.05381636275617234,0.0545416655779583
2021-10-04,10847,53,10794,0.00488614363418457,12324.1428571429,39,12285.1428571429,0.00316452027959058,67.9,3.07,0.0538673481611628,0.05410516779451239
2021-10-05,9473,33,9440,0.00348358492557796,12254.2857142857,37.8571428571429,12216.4285714286,0.00308929820470972,67.7,3.02,0.05412606880095446,0.0538671350546776
2021-10-06,9841,25,9816,0.00254039223656133,12154,36.1428571428571,12117.8571428571,0.00297374174287125,67.2,2.91,0.05392429172287914,0.05390510007432235
2021-10-07,9927,30,9897,0.00302206104563312,11916.5714285714,36.4285714285714,11880.1428571429,0.00305696748825165,66.9,2.91,0.05452813715374236,0.0540176273930093
2021-10-08,16200,43,16157,0.00265432098765432,11900.5714285714,36.2857142857143,11864.2857142857,0.00304907327379237,67.7,2.97,0.053875273958955965,0.05396118704989721
2021-10-09,16346,51,16295,0.00312002936498226,11703.8571428571,37.5714285714286,11666.2857142857,0.00321017491181173,68.7,3.06,0.05399967809431837,0.054019594378312205
2021-10-10,14226,28,14198,0.00196822718965275,12408.5714285714,37.5714285714286,12371,0.00302786092562745,69.7,3.13,0.054229497621159584,0.054078613644738954
2021-10-11,4438,14,4424,0.00315457413249211,11493,32,11461,0.00278430348908031,69.7,3.16,0.054283766988734314,0.05413810204867774
2021-10-12,5001,22,4979,0.00439912017596481,10854.1428571429,30.4285714285714,10823.7142857143,0.00280340620434594,70.4,3.28,0.055132549332270284,0.05428188498172286
2021-10-13,4927,21,4906,0.00426222853663487,10152.1428571429,29.8571428571429,10122.2857142857,0.00294096953493281,70.9,3.36,0.05587906828334397,0.05456113877607498
2021-10-14,5451,21,5430,0.00385250412768299,9512.71428571429,28.5714285714286,9484.14285714286,0.00300349907642403,72.1,3.38,0.05581339521485156,0.05474474707051915
2021-10-15,6910,24,6886,0.00347322720694645,8185.57142857143,25.8571428571429,8159.71428571429,0.00315886839211854,73.5,3.5,0.05633916013662849,0.05509673081018665
2021-10-16,8638,24,8614,0.00277842093077101,7084.42857142857,22,7062.42857142857,0.00310540218991349,75.8,3.56,0.056949728810815184,0.055518166626829055
2021-10-17,9771,16,9755,0.00163749872070412,6448,20.2857142857143,6427.71428571429,0.00314604750088621,77.6,3.62,0.05775718408324188,0.056022121835697956
2021-10-18,5089,25,5064,0.00491255649439969,6541,21.8571428571429,6519.14285714286,0.00334155983139319,78.5,3.69,0.058613065326633164,0.056640593026826364
2021-10-19,5186,34,5152,0.00655611261087543,6567.42857142857,23.5714285714286,6543.85714285714,0.00358914121639259,80.8,3.96,0.05913224630423461,0.057211978308535555
2021-10-20,4795,20,4775,0.00417101147028154,6548.57142857143,23.4285714285714,6525.14285714286,0.00357766143106457,88.6,4.39,0.05932746196957566,0.057704605977997224
2021-10-21,5055,20,5035,0.0039564787339268,6492,23.2857142857143,6468.71428571429,0.00358683214505765,95.7,4.75,0.06181015452538632,0.058561285879502184
2021-10-22,6541,25,6516,0.00382204555878306,6439.28571428571,23.4285714285714,6415.85714285714,0.00363838047698281,102.9,5.05,0.06208729263971654,0.059382447665657624
2021-10-23,8266,31,8235,0.00375030244374546,6386.14285714286,24.4285714285714,6361.71428571429,0.0038252466277431,109.5,5.39,0.06513099197015168,0.06055119954556284
2021-10-24,9073,42,9031,0.00462911936514934,6286.42857142857,28.1428571428571,6258.28571428571,0.00447676400409044,115.3,5.64,0.06644382846893852,0.0617921487435195
2021-10-25,3182,30,3152,0.00942803268384664,6014,28.8571428571429,5985.14285714286,0.00479832771153024,117.4,5.73,0.0677379082598365,0.06309569773397712
2021-10-26,3035,29,3006,0.00955518945634267,5706.71428571429,28.1428571428571,5678.57142857143,0.00493153428292488,121.9,5.88,0.06837332477329268,0.06441585180098541
2021-10-27,3205,30,3175,0.0093603744149766,5479.57142857143,29.5714285714286,5450,0.00539666814401543,130.6,6.01,0.07094336589091202,0.0660752666468906
2021-10-28,3044,28,3016,0.00919842312746386,5192.28571428571,30.7142857142857,5161.57142857143,0.00591536895394266,141.8,6.41,0.07292506043513296,0.06766311034828298
2021-10-29,4356,38,4318,0.0087235996326905409,4880.14285714286,32.5714285714286,4847.57142857143,0.00667427768507948,150.2,6.67,0.07561054504285945,0.06959500354873198
2021-10-30,5860,36,5824,0.00614334470989761,4536.42857142857,33.2857142857143,4503.14285714286,0.00733742717682255,157.3,6.88,0.07878467420483201,0.07154552958225774
2021-10-31,5086,41,5045,0.00806134486826583,3966.85714285714,33.1428571428571,3933.71428571429,0.0083549409392106,161.9,6.97,0.08096092666612285,0.07361940075328406
2021-11-01,2982,36,2946,0.0120724346076459,3938.28571428571,34,3904.28571428571,0.00863319791062101,164.6,7.12,0.08336031078018777,0.07585117254190568
2021-11-02,2871,43,2828,0.014977359804946,3914.85714285714,36,3878.85714285714,0.0091957378484892709,164.1,7.02,0.08574753230077843,0.07833320218868936
2021-11-03,2770,28,2742,0.0101083032490975,3852.71428571429,35.7142857142857,3817,0.0092699024806259,161.8,7.28,0.088830360349575,0.0808884871113555
2021-11-04,2822,38,2784,0.0134656272147413,3821,37.1428571428571,3783.85714285714,0.00972071634201967,172.4,7.58,0.09305201021059349,0.083763765650707
2021-11-05,4114,54,4060,0.0131259115216334,3786.42857142857,39.4285714285714,3747,0.010413129598189,186.9,7.92,0.09716144055887903,0.08684246501013837
2021-11-06,4821,60,4761,0.0124455507156192,3638,42.8571428571429,3595.14285714286,0.0117804130998194,200.4,8.24,0.09913775654778771,0.08975004820198919
2021-11-07,3605,78,3527,0.0216366158113731,3426.42857142857,48.1428571428571,3378.28571428571,0.0140504481967897,208.4,8.39,0.1031726712106459,0.09292315456549248
2021-11-08,3042,60,2982,0.019723865877712,3435,51.5714285714286,3383.42857142857,0.01501351632356,213.7,8.49,0.1053181233933162,0.09605998493879654
2021-11-09,2901,89,2812,0.0306790761806274,3439.28571428571,58.1428571428571,3381.14285714286,0.0169055036344756,229.1,9.05,0.1079853715388016,0.09923681911565699
2021-11-10,3502,55,3447,0.0157053112507139,3543.85714285714,62,3481.85714285714,0.0174950618776958,256.5,9.44,0.10977515931225201,0.10222893325318227
2021-11-11,3692,67,3625,0.0181473456121343,3668.14285714286,66.1428571428571,3602,0.0180317015227636,274.1,9.57,0.11375055267494674,0.10518586789094703
2021-11-12,4661,70,4591,0.0150182364299507,3746.28571428571,68.4285714285714,3677.85714285714,0.0182657107992678,290.1,9.86,0.11548387096774193,0.10780335794935601
2021-11-13,9604,128,9476,0.0133277800916285,4429.57142857143,78.1428571428571,4351.42857142857,0.0176411777985616,304.9,10.11,0.11919912454910225,0.11066926766382952
2021-11-14,7199,175,7024,0.0243089317960828,4943,92,4851,0.0186121788387619,317.2,10.33,0.12333333333333334,0.11354936225278486
2021-11-15,7580,154,7426,0.0203166226912929,5591.28571428571,105.428571428571,5485.85714285714,0.0188558726589846,325.8,10.58,0.12883707797184463,0.11690921290686036
2021-11-16,7939,142,7797,0.0178863836755259,6311,113,6198,0.0179052448106481,338.1,10.9,0.131557869443332,0.12027671260750755
2021-11-17,9794,175,9619,0.0178680824994895,7209.85714285714,130.142857142857,7079.71428571429,0.0180506845786522,357.1,11.38,0.1353853552963809,0.12393531203381168
2021-11-18,10085,174,9911,0.0172533465542885,8123.14285714286,145.428571428571,7977.71428571429,0.0179029932116352,372,11.71,0.13731689746257905,0.12730193271775916
2021-11-19,16421,175,16246,0.0106570854393764,9803.14285714286,160.428571428571,9642.71428571429,0.0163650141354085,385.8,11.95,0.14086935600288716,0.13092843057992276
2021-11-20,22015,168,21847,0.00763116057233704,11576.1428571429,166.142857142857,11410,0.0143521775079289,405.5,12.27,0.14421482589881507,0.13450210220131031
2021-11-21,11972,194,11778,0.0162044771132643,12258,168.857142857143,12089.1428571429,0.0137752604712957,415.6,12.34,0.14905775075987843,0.13817701897653104
2021-11-22,12578,190,12388,0.0151057401812689,12972,174,12798,0.013413506012951,422.5,12.5,0.15533080828430978,0.14196183759259748
2021-11-23,17233,178,17055,0.0103290199036732,14299.7142857143,179.142857142857,14120.5714285714,0.012527722831625,437,12.79,0.159894311221426,0.14600990070375378
2021-11-24,25506,189,25317,0.00741002117148906,16544.2857142857,181.142857142857,16363.1428571429,0.0109489681374665,450.9,12.95,0.16331597917501,0.1499999898292722
2021-11-25,26801,193,26608,0.00720122383493153,18932.2857142857,183.857142857143,18748.4285714286,0.00971130193320556,465.9,13.16,0.16851005850765408,0.15445615569285437
2021-11-26,28034,142,27892,0.00506527787686381,20591.2857142857,179.142857142857,20412.1428571429,0.0086999354789474,478.7,13.26,0.17351561560357615,0.15911990706438137
2021-11-27,35380,167,35213,0.00472018089315998,22500.5714285714,179,22321.5714285714,0.00795535351483137,480.5,13.26,0.1779537149817296,0.16393974836194058
2021-11-28,29347,180,29167,0.00613350598016833,24982.7142857143,177,24805.7142857143,0.00708489870138782,483.7,13.37,0.1821732232211871,0.16867053014212752
2021-11-29,30416,188,30228,0.00618095739084692,27531,176.714285714286,27354.2857142857,0.00641873835728036,484.6,13.27,0.18549848942598188,0.1729801988766521
2021-11-30,29604,220,29384,0.00743142818538035,29298.2857142857,182.714285714286,29115.5714285714,0.00623634732407552,481.8,13.11,0.1856948555884471,0.1766659909290837
2021-12-01,35006,167,34839,0.00477061075244244,30655.4285714286,179.571428571429,30475.8571428571,0.00585773668611479,480.7,12.79,0.18745753227547063,0.1801147842291495
2021-12-02,36147,186,35961,0.00514565524109885,31990.5714285714,178.571428571429,31812,0.00558200183982781,478.6,12.8,0.19228764981761334,0.1835115829877151
2021-12-03,41296,169,41127,0.00409240604416893,33885.1428571429,182.428571428571,33702.7142857143,0.00538373328386651,474,12.73,0.19267234452836252,0.18624825854839888
2021-12-04,44029,171,43858,0.00388380385654909,35120.7142857143,183,34937.7142857143,0.00521060017490695,472.1,12.69,0.19407868163825834,0.18855182521361727
2021-12-05,34970,157,34813,0.00448956248212754,35924,179.714285714286,35744.2857142857,0.00500262458841682,469.2,12.72,0.1956380736176423,0.19047537527025374
2021-12-06,37724,171,37553,0.00453292333792811,36968,177.285714285714,36790.7142857143,0.00479565338362136,466.2,12.79,0.1973837794324814,0.1921732738426108
2021-12-07,36669,173,36496,0.0047178815893534,37977.2857142857,170.571428571429,37806.7142857143,0.00449140651742959,464,12.89,0.19749091054376922,0.19385842455051397
2021-12-08,37462,130,37332,0.00347018311889381,38328.1428571429,165.285714285714,38162.8571428571,0.00431238515525705,458.9,12.98,0.19511222740501535,0.1949519524261632
2021-12-09,37956,161,37795,0.00424175360944251,38586.5714285714,161.714285714286,38424.8571428571,0.00419094725774326,450.7,12.76,0.19799559029865704,0.19576737249488374
2021-12-10,41051,159,40892,0.00387323085917517,38551.5714285714,160.285714285714,38391.2857142857,0.00415769599905136,438.3,12.58,0.199170291606251,0.1966956506488678
2021-12-11,43960,167,43793,0.00379890809827116,38541.7142857143,159.714285714286,38382,0.00414393310402088,424.6,12.28,0.19812578260693944,0.19727380793010796
2021-12-12,34181,141,34040,0.00412509873906556,38429,157.428571428571,38271.5714285714,0.00409660858800831,415.1,12.14,0.1991396453066028,0.19777403245710232
2021-12-13,37102,159,36943,0.00428548326235782,38340.1428571429,155.714285714286,38184.4285714286,0.00406139033687184,406.1,11.83,0.19838072987996455,0.19791645394959992
2021-12-14,33153,154,32999,0.00464513015413386,37837.8571428571,153,37684.8571428571,0.00404356936552583,393,11.39,0.1957765068191817,0.1976715391318017
2021-12-15,37218,129,37089,0.00346606480735128,37803,152.857142857143,37650.1428571429,0.00404351884393151,382,11.14,0.19277782216185987,0.19733805266849377
2021-12-16,37664,116,37548,0.00307986406117247,37761.2857142857,146.428571428571,37614.8571428571,0.00387774326691358,364.2,10.78,0.19079079079079078,0.19630879559594144
2021-12-17,40327,139,40188,0.00344682222828378,37657.8571428571,143.571428571429,37514.2857142857,0.00381252252423133,351.7,10.41,0.18780566022608836,0.1946852768273468
2021-12-18,43494,145,43349,0.00333379316687359,37591.2857142857,140.428571428571,37450.8571428571,0.00373566822097827,339.9,10.1,0.18806247225473183,0.1932476610627457
2021-12-19,34412,152,34260,0.00441706381494827,37624.2857142857,142,37482.2857142857,0.00377415802862892,332.6,9.82,0.18780102804873114,0.19162785859733547
2021-12-20,37292,168,37124,0.00450498766491473,37651.4285714286,143.285714285714,37508.1428571429,0.00380558506601912,328.6,9.71,0.18581828419740176,0.18983322349982648
2021-12-21,37101,175,36926,0.00471685399315382,38215.4285714286,146.285714285714,38069.1428571429,0.00382792290324028,323,9.43,0.18278708229826107,0.18797759142540926
2021-12-22,39558,186,39372,0.00470195662065827,38549.7142857143,154.428571428571,38395.2857142857,0.0040059589102013,308.6,8.94,0.17923733910742212,0.18604323670334671
2021-12-23,46072,185,45887,0.00401545407188748,39750.8571428571,164.285714285714,39586.5714285714,0.00413288482548445,294.8,8.47,0.17621287029221433,0.1839606766321215
2021-12-24,43941,192,43749,0.00436949545982112,40267.1428571429,171.857142857143,40095.2857142857,0.00426792492993224,280.1,8.08,0.17317102762162817,0.18187001483148435
2021-12-25,32772,156,32616,0.00476016111314537,38735.4285714286,173.428571428571,38562,0.00447725965155561,256.8,7.31,0.17296093908115767,0.1797126529495452
2021-12-26,35341,166,35175,0.00469709402676778,38868.1428571429,175.428571428571,38692.7142857143,0.00451342818393322,235.1,6.81,0.17142394428924249,0.17737306955533252
2021-12-27,40727,288,40439,0.007071475925062,39358.8571428571,192.571428571429,39166.2857142857,0.00489270884752751,232.9,6.69,0.1697610590894414,0.17507918025419533
2021-12-28,49870,276,49594,0.00553438941247243,41183,207,40976,0.00502634582230532,229.9,6.55,0.16621703241393196,0.17271203027071974
2021-12-29,53193,340,52853,0.00639181847235539,43130.8571428571,229,42901.8571428571,0.00530942381324607,224,6.43,0.16166020671834624,0.17020101135799462
2021-12-30,54187,407,53780,0.00751102663000351,44290.1428571429,260.714285714286,44029.4285714286,0.00588650812338121,224.9,6.4,0.15840181354491356,0.1676565746798088
2021-12-31,62442,406,62036,0.00650203388744755,46933.1428571429,291.285714285714,46641.8571428571,0.00620639694154603,232.7,6.41,0.1555699902565768,0.16514214077051573
2022-01-01,21070,315,20755,0.0149501661129568,45261.4285714286,314,44947.4285714286,0.00693747435533251,241.2,6.47,0.15557634426096154,0.16265862722477342
2022-01-02,43667,393,43274,0.00899993129823437,46450.8571428571,346.428571428571,46104.4285714286,0.00745795864139059,245.7,6.47,0.15477207108291652,0.16027978819529828
2022-01-03,58516,677,57839,0.0115694852689863,48992.1428571429,402,48590.1428571429,0.00820539736692473,250.7,6.49,0.1535789303603167,0.15796805551970905
2022-01-04,58735,696,58039,0.0118498340001703,50258.5714285714,462,49796.5714285714,0.00919246184019783,264.5,6.56,0.1473067351689813,0.15526658448471609
2022-01-05,58660,608,58052,0.0103648141834299,51039.5714285714,500.285714285714,50539.2857142857,0.00980191839944917,290,6.5,0.14255404323458767,0.15253713255846488
2022-01-06,59480,542,58938,0.00911230665770007,51795.7142857143,519.571428571429,51276.1428571429,0.0100311663954547,317.4,6.43,0.13785224676313784,0.14960148016106833
2022-01-07,59497,611,58886,0.0102694253491773,51375,548.857142857143,50826.1428571429,0.0106833507125478,335.2,6.16,0.13555787278415016,0.14674260623643595
2022-01-08,61916,588,61328,0.00949673751534337,57210.1428571429,587.857142857143,56622.2857142857,0.0102754007156573,367.6,6.41,0.13349983886561392,0.1435888197513863
2022-01-09,64687,669,64018,0.0103421089245134,60213,627.285714285714,59585.7142857143,0.0104177787900572,395,6.56,0.13219435356839937,0.1403634315350267
2022-01-10,69053,874,68179,0.0126569446656916,61718.2857142857,655.428571428571,61062.8571428571,0.0106196820576444,406,6.49,0.13022044088176352,0.13702650446666198
2022-01-11,65651,814,64837,0.0123988971988241,62706.2857142857,672.285714285714,62034,0.0107211853903915,427.3,6.35,0.12542265006563508,0.13390020659475538
2022-01-12,65784,873,64911,0.013270704122583,63724,710.142857142857,63013.8571428571,0.0111440408188886,453.3,6.08,0.1212217626471524,0.13085273793940747
2022-01-13,62126,870,61256,0.01400379873161,64102,757,63345,0.0118093039218745,482,6.02,0.11731555343890146,0.1279189246073737
2022-01-14,64350,1014,63336,0.0157575757575758,64795.2857142857,814.571428571429,63980.7142857143,0.0125714613276539,515.4,6.13,0.11393611949785476,0.1248301027093315
2022-01-15,71638,945,70693,0.0131913230408442,66184.1428571429,865.571428571429,65318.5714285714,0.0130782297874545,545.3,6.21,0.11174590491410308,0.12172239785911566
2022-01-16,61431,1079,60352,0.0175644218716934,65719,924.142857142857,64794.8571428571,0.0140620346801208,569.7,6.28,0.10995268265297939,0.11854501629976995
2022-01-17,65309,1483,63826,0.0227074369535592,65184.1428571429,1011.14285714286,64173,0.0155120986918378,583.9,6.35,0.10940552609545073,0.11557145704458241
2022-01-18,64890,1366,63524,0.021051009400524,65075.4285714286,1090,63985.4285714286,0.0167497936460547,618.8,6.57,0.10616192978266062,0.11281992557558607
2022-01-19,67606,1514,66092,0.0223944620299973,65335.7142857143,1181.57142857143,64154.1428571429,0.0180846179075107,667.6,6.88,0.10225192965703828,0.1101099494341412
2022-01-20,66963,1602,65361,0.0239236593342592,66026.7142857143,1286.14285714286,64740.5714285714,0.0194791285778267,729.8,7.25,0.09722663699936428,0.10724010422849302
2022-01-21,70243,1635,68608,0.0232763407029882,66868.5714285714,1374.85714285714,65493.7142857143,0.0205605879336865,802.5,7.61,0.09625029854310962,0.10471355837781514
2022-01-22,75388,1494,73894,0.0198174775826391,67404.2857142857,1453.28571428571,65951,0.0215607316194392,878.7,8.05,0.09618161399005294,0.10249008824580798
2022-01-23,68773,2038,66735,0.0296337225364605,68453.1428571429,1590.28571428571,66862.8571428571,0.0232317414206172,925.5,8.22,0.09737677258667095,0.10069352966490677
2022-01-24,74108,2712,71396,0.0365952393803638,69710.1428571429,1765.85714285714,67944.2857142857,0.0253314233837667,957.2,8.49,0.09711296569899773,0.09893744960827063
2022-01-25,70868,2351,68517,0.0331743523169837,70564.1428571429,1906.57142857143,68657.5714285714,0.0270189837412364,1025.2,8.9,0.09553809960524742,0.09741975958292588
2022-01-26,75263,2390,72873,0.0317553113747791,71658,2031.71428571429,69626.2857142857,0.028352930387595,1105.4,9.3,0.09427716849451645,0.09628050798827992
2022-01-27,72728,2359,70369,0.0324359256407436,72481.5714285714,2139.85714285714,70341.7142857143,0.0295227752473042,1171.1,9.51,0.09079288995406432,0.09536140126752278
2022-01-28,77114,2428,74686,0.0314858521150504,73463.1428571429,2253.14285714286,71210,0.0306703847604824,1236.6,9.76,0.09038530788620813,0.094523545459394
2022-01-29,76538,2109,74429,0.027554940029789102,73627.4285714286,2341,71286.4285714286,0.0317952160685459,1289.2,9.96,0.08964014845893174,0.09358905038351953
2022-01-30,72137,2387,69750,0.0330898152127202,74108,2390.85714285714,71717.1428571429,0.0322617955262204,1323.4,10.18,0.09185533190231258,0.0928002731428969
2022-01-31,78185,3009,75176,0.0384856430261559,74690.4285714286,2433.28571428571,72257.1428571429,0.0325782802539243,1338.9,10.22,0.0926454622220435,0.09216205836047488
2022-02-01,72361,2463,69898,0.034037672226752,74903.7142857143,2449.28571428571,72454.4285714286,0.0326991223017741,1362.7,10.37,0.09035638574457022,0.09142181352323528
2022-02-02,74898,2553,72345,0.0340863574461267,74851.5714285714,2472.57142857143,72379,0.0330329929135947,1407.7,10.72,0.09232920495405514,0.09114353301745509
2022-02-03,71938,2328,69610,0.0323611999221552,74738.7142857143,2468.14285714286,72270.5714285714,0.0330236194284469,1461.3,11.22,0.09035711432451865,0.09108127935609142
2022-02-04,71160,2380,68780,0.0334457560427206,73888.1428571429,2461.28571428571,71426.8571428571,0.0333109700570554,1506.9,11.78,0.0924359642441977,0.09137423026437565
2022-02-05,72575,2206,70369,0.0303961419221495,73322,2475.14285714286,70846.8571428571,0.0337571650683677,1533.2,12.15,0.09310024627558641,0.09186852995246918
2022-02-06,64381,2243,62138,0.0348394712725804,72214,2454.57142857143,69759.4285714286,0.0339902432848399,1543.4,12.29,0.09492363164931329,0.092306858487755
2022-02-07,73974,2929,71045,0.0395949928353205,71612.4285714286,2443.14285714286,69169.2857142857,0.0341161849399645,1553.1,12.39,0.09576999072543248,0.09275321970252484
2022-02-08,66774,2390,64384,0.0357923742774134,70814.2857142857,2432.71428571429,68381.5714285714,0.0343534395803914,1575.8,12.75,0.09592941648285543,0.0935493669508513
2022-02-09,68862,2337,66525,0.0339374400975865,69952,2401.85714285714,67550.1428571429,0.034335789439289,1600,13.09,0.09601057438115837,0.0940752768690089
2022-02-10,65336,2125,63211,0.032524182686421,69008.8571428571,2372.85714285714,66636,0.0343848201680116,1609.5,13.15,0.0958246680531115,0.0948563559730936
2022-02-11,65035,2076,62959,0.0319212731606058,68133.8571428571,2329.42857142857,65804.4285714286,0.0341890019017187,1601.1,13.06,0.09643244110919379,0.09542728123952161
2022-02-12,66246,1813,64433,0.0273676901246868,67229.7142857143,2273.28571428571,64956.4285714286,0.0338137048243974,1597.3,12.99,0.09711561767795104,0.0960009057255737
2022-02-13,63882,2138,61744,0.0334679565448796,67158.4285714286,2258.28571428571,64900.1428571429,0.0336262441263622,1584.4,12.88,0.09878549088102685,0.09655259990153278
2022-02-14,70420,2474,67946,0.0351320647543312,66650.7142857143,2193.28571428571,64457.4285714286,0.0329071599275541,1573.9,12.8,0.09982656394950187,0.09713211036211412
2022-02-15,62871,2274,60597,0.0361692990408933,66093.1428571429,2176.71428571429,63916.4285714286,0.0329340411367507,1550.7,12.68,0.10034949584220464,0.09776355027059258
2022-02-16,59815,2280,57535,0.0381175290478977,64800.7142857143,2168.57142857143,62632.1428571429,0.0334652395806925,1524.3,12.63,0.09891826923076923,0.09817893524910842
2022-02-17,52443,1795,50648,0.0342276376256126,62958.8571428571,2121.42857142857,60837.4285714286,0.0336954745956543,1503.5,12.68,0.09917852133840914,0.09865805714700808
2022-02-18,53196,1812,51384,0.0340627114820663,61267.5714285714,2083.71428571429,59183.8571428571,0.0340100682486424,1483.3,12.74,0.09810789049919484,0.09889740705986537
2022-02-19,56121,1631,54490,0.0290622048787441,59821.1428571429,2057.71428571429,57763.4285714286,0.034397776228185,1450.1,12.72,0.09788199084760864,0.09900688894124503
2022-02-20,54075,1886,52189,0.0348774849745724,58420.1428571429,2021.71428571429,56398.4285714286,0.0346064591224651,1447,12.81,0.0974398632422972,0.0988146564214265
2022-02-21,58021,2251,55770,0.0387962978921425,56648.8571428571,1989.85714285714,54659,0.0351261657024981,1435,12.89,0.09769905778640463,0.09851072696955547
2022-02-22,55805,1985,53820,0.0355702894005913,55639.4285714286,1948.57142857143,53690.8571428571,0.0350214133861907,1412,12.99,0.09644710900092544,0.09795324313508702
2022-02-23,59023,2077,56946,0.0351896718228487,55526.2857142857,1919.57142857143,53606.7142857143,0.0345704994288419,1399.8,12.85,0.09641751437417072,0.09759599244128724
2022-02-24,64286,1709,62577,0.0265843262918831,57218.1428571429,1907.28571428571,55310.8571428571,0.0333335830043917,1373.5,12.74,0.09167536324957855,0.09652411271431142
2022-02-25,58574,1637,56937,0.0279475535220405,57986.4285714286,1882.28571428571,56104.1428571429,0.0324607974772422,1345.6,12.56,0.09194986743793686,0.09564439513413171
2022-02-26,69303,1605,67698,0.0231591705986754,59869.5714285714,1878.57142857143,57991,0.0313777330244078,1337,12.49,0.09142926710494279,0.09472257745660803
2022-02-27,54266,1665,52601,0.0306821951129621,59896.8571428571,1847,58049.8571428571,0.0308363424744442,1323.7,12.47,0.09136869572308069,0.09385526781100567
2022-02-28,63521,2295,61226,0.0361297838510099,60682.5714285714,1853.28571428571,58829.2857142857,0.0305406588853472,1313.2,12.34,0.09179113490881276,0.09301127882849254
2022-03-01,55175,2550,52625,0.0462165835976439,60592.5714285714,1934,58658.5714285714,0.0319181040580175,1300,12.1,0.09194293751255776,0.09236782575872574
2022-03-02,53915,2908,51007,0.0539367522952796,59862.8571428571,2052.71428571429,57810.1428571429,0.0342902825505918,1270.1,11.96,0.08848596928519739,0.0912347478888724
2022-03-03,51347,2709,48638,0.0527586811303484,58014.4285714286,2195.57142857143,55818.8571428571,0.0378452650941515,1266.7,11.91,0.08641182139415354,0.09048281333809739
2022-03-04,54913,2572,52341,0.0468377251288402,57491.4285714286,2329.14285714286,55162.2857142857,0.0405128714839479,1294,12,0.085108099386899,0.08950541790223485
2022-03-05,53485,2347,51138,0.0438814620921754,55231.7142857143,2435.14285714286,52796.5714285714,0.0440895758647982,1316.1,12.02,0.08537327974668128,0.08864027685105463
2022-03-06,46374,2487,43887,0.0536291887695692,54104.2857142857,2552.57142857143,51551.7142857143,0.0471787289097774,1332.5,11.97,0.08582150432370697,0.08784782093685839
2022-03-07,51400,3284,48116,0.0638910505836576,52372.7142857143,2693.85714285714,49678.8571428571,0.0514362713408563,1361.7,12.05,0.08755555555555555,0.08724273817210736
2022-03-08,49076,3230,45846,0.0658162849457984,51501.4285714286,2791,48710.4285714286,0.0541926714931625,1406.5,12.26,0.08692499798598244,0.08652588966831089
2022-03-09,50454,3349,47105,0.066377294168946,51007,2854,48153,0.0559531044758563,1471.4,12.72,0.08521424260712131,0.08605850014287145
2022-03-10,49405,3137,46268,0.0634955976115778,50729.5714285714,2915.14285714286,47814.4285714286,0.0574643698941446,1538.8,13.04,0.08516206965975438,0.08587996418081442
2022-03-11,54384,3086,51298,0.056744630773757,50654,2988.57142857143,47665.4285714286,0.0589997123340986,1588.9,13.36,0.0855848568192849,0.08594807238544097
2022-03-12,53822,2911,50911,0.0540856898665973,50702.1428571429,3069.14285714286,47633,0.0605328036290379,1647.3,13.68,0.08637126140501616,0.08609064119377453
2022-03-13,47186,3300,43886,0.0699359979654982,50818.1428571429,3185.28571428571,47632.8571428571,0.062680088944612,1687.6,13.88,0.08999466272529458,0.08668680667971562
2022-03-14,53110,4061,49049,0.0764639427603088,51062.4285714286,3296.28571428571,47766.1428571429,0.0645540332981756,1698.6,14.02,0.09190772610765287,0.08730854533001524
2022-03-15,49684,3711,45973,0.0746920537798889,51149.2857142857,3365,47784.2857142857,0.065787819966764,1749.1,14.64,0.09309687106854429,0.08819024148466693
2022-03-16,50854,3668,47186,0.072128052857199,51206.4285714286,3410.57142857143,47795.8571428571,0.0666043605016111,1793.8,14.9,0.09345453069837276,0.08936742549770285
2022-03-17,49722,3429,46293,0.068963436708097,51251.7142857143,3452.28571428571,47799.4285714286,0.0673594193364961,1848.7,15.14,0.09311131015389626,0.09050303128258026
2022-03-18,54022,3651,50371,0.0675835770611973,51200,3533,47667,0.06900390625,1897.1,15.31,0.09351840478237727,0.09163639527730774
